Fecha,Muestra,Condición,Tratamiento,Repetición,%MS,KgMS/ha,REG. DE LAB.,% N,% FDA ,% FDN ,KgN/ha,INN,Origen del dato
2025-11-12,105,Secano,M0,R1,28.5,10222.5,261420,0.8470333985321898,33.83137108521486,43.59966872837824,86.58798916495311,0.3712936960407743,Medido
2025-11-12,106,Secano,M1,R1,22.2,13121.36842105263,261421,1.165268656067673,37.74484522942463,47.17328860467554,152.89919345768803,0.5532713081391178,Medido
2025-11-12,107,Secano,M2,R1,21.1,13048.68421052632,261422,1.172923362923584,38.83064275309541,48.75049795576056,153.05106565938405,0.5559167378476787,Medido
2025-11-12,108,Secano,M3,R1,26.8,14020.63157894737,261423,0.9607939706772322,36.39700675993844,66.26152919777242,134.70938286139435,0.4659664588428668,Medido
2025-11-12,109,Secano,M4,R1,24.5,9090.78947368421,261424,1.273807058194159,36.34206300072833,46.12773246671559,115.7991179613611,0.5377927283981724,Medido
2025-11-12,110,Secano,M5,R1,25.8,10028.05263157895,261425,1.31839505826103,34.67926597027112,63.93316791493987,132.20935033455206,0.574372505516387,Medido
2025-11-12,111,Secano,M3,R2,22.4,12573.47368421053,261426,1.117015243158299,37.07805717407138,47.15257783834785,140.44761764712896,0.5231708656620817,Medido
2025-11-12,112,Secano,M2,R2,23.4,15419.36842105263,261427,1.235017389705268,35.73316824471959,45.8647069923472,190.4318813827226,0.6174661335966588,Medido
2025-11-12,113,Secano,M4,R2,22.6,12751.15789473684,261428,1.42963336844041,36.39425528040787,46.83263339972744,182.29480812568153,0.6726038028487251,Medido
2025-11-12,114,Secano,M0,R2,28.5,5595,261429,1.019646677098484,36.16324275771051,66.61445371289658,57.04923158366018,0.3685568606528888,Medido
2025-11-12,115,Secano,M1,R2,26.9,17003.63157894737,261430,1.000198489409365,36.88247152464457,65.11591265148525,170.07006619736535,0.5159626879599278,Medido
2025-11-12,116,Secano,M5,R2,23.9,10622.92105263158,261431,1.381248140160824,37.37032228696285,46.90470279903554,146.72889947022634,0.6129549182877844,Medido
2025-11-12,117,Secano,M3,R3,21.3,13945.89473684211,261432,1.147647337713359,37.57060451565913,47.78802914351609,160.04968966767592,0.5556355937940328,Medido
2025-11-12,118,Secano,M4,R3,24.5,14700,261433,1.163998863199425,34.52698652585579,43.92751441450886,171.10783289031545,0.5731296358805189,Medido
2025-11-12,119,Secano,M0,R3,30.2,10395.15789473684,261434,0.8054011401441062,33.26851602330663,43.25517978823776,83.72272020399058,0.3549416399825746,Medido
2025-11-12,120,Secano,M1,R3,22.8,15048,261435,1.045664610395038,38.58430626365623,48.53747772303176,157.3516105722453,0.5187336041444395,Medido
2025-11-12,121,Secano,M5,R3,25.6,10469.05263157895,261436,1.087453078556263,35.65601602330663,45.25317224027676,113.84603513778077,0.48032993372623306,Medido
2025-11-12,122,Secano,M2,R3,26.3,10990.63157894737,261437,1.071365611782604,34.55204115076475,43.80187545864347,117.74984725456157,0.4806442078510598,Medido
2025-11-12,123,Secano,M1,R4,20.9,13304.5,261438,1.365990939030711,34.40193190094684,44.91570290386834,181.73826448334097,0.6514575470723761,Medido
2025-11-12,124,Secano,M0,R4,27.3,12378.39473684211,261439,0.8685367504221208,37.98190064680661,67.69552443895091,107.51090740179129,0.4047618265212641,Medido
